run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
793.948248,840.459971,971.886288,829.4547,-18.020242,1.582345,881.764853,524.987356,-4.910553,89.857405
901.034064,-22.042107,675.438192,950.441585,708.119414,959.117507,1007.136479,615.977443,30.53906,1031.952425
1075.281937,39.092617,807.338581,1025.097796,1157.803325,1216.546388,21.042327,452.427488,-8.858444,771.770926
13.289276,767.705985,735.094566,517.150965,133.366324,11.762396,-6.937352,748.496706,948.270176,982.831995
18.957202,8.990279,981.31586,1062.097746,1110.364417,1071.302533,39.789514,647.458069,-13.909333,1076.413495
908.296274,771.571947,1260.755212,113.786602,21.431808,25.611096,972.016975,672.401201,-19.479835,1076.803303
65.951672,-14.636371,738.843923,832.572182,584.662284,77.325638,945.500629,887.736646,1077.585691,102.478842
62.682182,1129.526722,622.86845,1236.13076,907.0881,20.817797,13.906824,745.776376,967.400589,903.27156
66.982204,-2.938577,59.720378,857.513912,45.296603,46.641124,65.413192,688.93606,-4.420443,803.891875
1278.613916,1.073795,854.262384,1065.888687,936.68662,878.470389,928.442195,880.549101,1077.109368,15.871693
1176.787165,50.240382,992.093613,648.538428,40.054077,962.559007,52.917734,787.408946,1067.26525,748.676965
892.198022,1066.594097,769.296558,1173.727783,28.967367,855.384659,1388.22299,696.368624,760.877792,992.030124
0.020281,1006.200096,184.002841,1100.574427,1014.003261,33.394189,894.512509,690.65232,14.745599,964.472949
1076.89097,890.745814,36.190921,873.762185,65.111063,1047.011307,1208.238395,609.650171,1101.504965,38.708573
136.677843,883.29958,729.925042,623.503806,20.042677,-1.659015,1244.151228,646.029442,18.180997,941.926365
9.857912,-15.72387,97.255482,569.68984,53.301593,34.409612,42.940591,933.415006,-26.576883,103.791788
16.988906,50.478496,961.292731,913.415736,-31.173249,-8.935123,72.577903,692.377588,1179.937521,-2.682972
