run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
497.943318,616.300756,916.569672,530.375143,572.832742,687.863278,571.294599,1032.842445,767.979441,636.604398
560.145438,616.702907,759.617408,1337.268321,683.644985,750.638318,951.509985,374.774369,844.188693,705.944575
812.648366,852.549033,95.173134,810.665563,1032.088657,640.960684,1023.528857,792.207738,1278.337534,1304.261976
652.111292,658.322161,31.263087,934.733986,833.240635,562.134517,672.110939,884.830215,945.167324,722.317125
445.696268,668.269462,864.022113,934.716382,1198.337951,863.128552,719.298343,533.249876,860.432556,584.276584
540.570704,786.850939,1039.235773,719.524446,650.269508,1035.95425,269.146914,540.782139,1191.79636,576.020005
746.705136,742.117687,71.267239,800.985845,736.615265,774.753741,364.2478,981.543431,26.599931,509.154157
431.972857,420.100415,1109.267103,484.83414,76.33398,1143.265517,1013.843839,407.67677,1035.218282,654.627085
938.690489,597.967062,938.041856,-24.410347,1291.605268,794.083415,629.453332,735.262894,89.63479,774.909146
893.647275,573.680915,135.660141,1049.031687,551.713363,-11.482666,664.692476,857.439378,925.817281,603.21458
669.626484,424.274115,753.901669,798.136167,787.214034,1006.261401,644.381815,1061.304106,742.631394,820.37341
640.338545,738.155768,1007.000737,624.892948,889.085635,-38.575407,800.622215,342.683201,771.331564,914.44993
794.697989,579.444088,1239.580842,873.167978,716.148334,764.5755,742.771041,720.583872,32.083614,319.933873
680.700657,552.928051,713.55845,673.646975,568.773722,669.811231,968.969479,1093.58908,1107.60783,794.934653
851.378487,611.148242,945.477818,892.347154,702.864721,621.850049,1003.106153,606.150287,703.0307,1057.337774
395.650774,925.60862,792.667607,454.962617,1010.49586,728.30162,684.675895,1049.355963,764.663564,853.189726
724.709783,353.768639,102.307913,1036.705726,760.833216,735.459278,780.932409,878.423592,560.485796,565.037447
690.404465,773.440206,643.036968,1102.450414,1045.445427,646.17943,646.057454,759.610177,58.195134,912.353774
704.438953,846.39894,-8.75703,817.550281,1019.093143,606.928876,917.296619,1041.341888,822.088315,964.538038
801.375303,708.454005,769.036374,749.056221,663.432311,1029.97156,692.964926,666.573708,782.249582,819.280995
